id,prisoner,date,time,direction,type,origin_code,origin,destination_code,destination,reason
1169336.2,1169336,2023-01-01 00:00:00,2023-01-01 07:16:48,OUT,REL,ASP013,Taunton Crown Court Liaison Unit,724559,Woolwich Probation Office,Release to Immigration
1169336.3,1169336,2019-08-24 00:00:00,2019-08-24 17:54:46,IN,REL,FNI,Full Sutton,WSI,Wormwood Scrubs,End of Sentence
1129664.1,1129664,2021-02-25 00:00:00,2021-02-25 16:31:47,IN,TAP,UNKNWN,UNKNOWN LOCATION,CKI,Cookham Wood,Temporary Transfer
1195721.1,1195721,2022-01-08 00:00:00,2022-01-08 14:56:38,IN,CRT,PLYMCC,Plymouth Crown Court,ASI,Ashfield,Remand Hearing
1195721.2,1195721,2021-06-26 00:00:00,2021-06-26 22:35:18,OUT,REL,ARNOLD,Arnold Lodge,ASP004,Bristol Probation Centre,End of Sentence
1195721.3,1195721,2024-07-01 00:00:00,2024-07-01 20:41:31,OUT,TRN,ALI,Albany (HMP),DWI,Downview,Category Change
1195721.4,1195721,2023-05-02 00:00:00,2023-05-02 19:40:31,IN,TAP,ALNWMC,Alnwick Mc,BXI,Brixton,Outside Hospital Attendance
1182439.1,1182439,2017-12-21 00:00:00,2017-12-21 08:47:22,OUT,ADM,DMI,Durham,HHI,Holme House,Immigration Admission
1182439.2,1182439,2017-05-21 00:00:00,2017-05-21 08:15:16,OUT,TRN,ASHWTH,Ashworth Hospital,BZI,Bronzefield,Category Change
1182439.3,1182439,2023-11-05 00:00:00,2023-11-05 08:47:23,OUT,TRN,ACTNYC,Acton Youth Court,LCI,Leicester,Medical Transfer
1182439.4,1182439,2016-11-07 00:00:00,2016-11-07 13:00:47,IN,TAP,PVI,Pentonville,UPI,Prescoed,Outside Hospital Attendance
1197275.1,1197275,2017-06-19 00:00:00,2017-06-19 08:12:29,IN,REL,GMI,Guys Marsh,GHI,Garth,Release on License
1197275.2,1197275,2017-09-27 00:00:00,2017-09-27 09:39:53,OUT,TRN,BSI,Brinsford,NULL,,Medical Transfer
1197275.3,1197275,2025-03-22 00:00:00,2025-03-22 20:05:07,OUT,REL,TRURCC,Truro Crown Court,ABRYYC,Aberystwyth Youth Court,End of Sentence
1197275.4,1197275,2017-11-26 00:00:00,2017-11-26 16:33:55,OUT,TRN,WWI,Wandsworth,781940,Croydon Probation Office,Normal Transfer
1178507.1,1178507,2017-07-13 00:00:00,2017-07-13 09:15:41,OUT,TRN,FBI,Forest Bank,BLI,Bristol,Category Change
1178507.2,1178507,2018-06-29 00:00:00,2018-06-29 12:50:03,OUT,ADM,DMI,Durham,ALDRCT,Aldershot and Farnham County Court,Immigration Admission
1178507.3,1178507,2015-11-27 00:00:00,2015-11-27 17:58:35,IN,ADM,GNI,Grendon,BWI,Berwyn,Immigration Admission
1171240.1,1171240,2015-07-27 00:00:00,2015-07-27 08:55:53,IN,TRN,UNKNWN,UNKNOWN LOCATION,AMERCC,Amersham Crown Court,Normal Transfer
1171240.2,1171240,2020-09-21 00:00:00,2020-09-21 13:27:34,OUT,CRT,ONI,Onley,NWI,Norwich,Court Appearance
1171240.3,1171240,2015-08-12 00:00:00,2015-08-12 13:11:44,IN,ADM,WCI,Winchester,BMI,Birmingham,Initial Admission
1150912.1,1150912,2020-03-07 00:00:00,2020-03-07 08:29:19,OUT,ADM,HII,Hindley,GMI,Guys Marsh,Initial Admission
1150912.2,1150912,2023-10-06 00:00:00,2023-10-06 12:45:28,IN,REL,ASP008,Bristol Crown Court Liaison Office,724648,Sheerness Probation Office,Release to Immigration
1169139.1,1169139,2024-07-01 00:00:00,2024-07-01 07:27:52,OUT,TRN,GTI,Gartree,WCI,Winchester,Normal Transfer
1169139.2,1169139,2024-06-17 00:00:00,2024-06-17 06:51:01,IN,CRT,696575,BOURNEMOUTH Probation Centre,ESI,East Sutton Park,Court Appearance
1169139.3,1169139,2020-08-26 00:00:00,2020-08-26 16:13:27,OUT,TRN,776185,High Wycombe Probation Office,ACTNMC,Acton Mc,Normal Transfer
1159666.1,1159666,2016-07-04 00:00:00,2016-07-04 05:30:22,OUT,TRN,FDI,Ford,FBI,Forest Bank,Normal Transfer
1159666.2,1159666,2019-08-08 00:00:00,2019-08-08 13:08:42,IN,REL,770452,LEELAND HOUSE,GTI,Gartree,Release on License
1159666.3,1159666,2024-01-20 00:00:00,2024-01-20 06:18:55,OUT,CRT,724648,Sheerness Probation Office,RSI,Risley,Remand Hearing
1178714.1,1178714,2016-01-14 00:00:00,2016-01-14 00:44:54,OUT,ADM,HHI,Holme House,LLI,Long Lartin,Initial Admission
1178714.2,1178714,2019-09-28 00:00:00,2019-09-28 21:36:52,IN,REL,SFI,Stafford,LII,Lincoln,Release on License
1178714.3,1178714,2025-07-07 00:00:00,2025-07-07 22:17:59,IN,REL,BCI,Buckley Hall,HEI,Hewell,Release to Immigration
1178714.4,1178714,2019-10-05 00:00:00,2019-10-05 14:43:01,OUT,TAP,LEI,Leeds,AKI,Acklington (HMP),Outside Hospital Attendance
1182442.1,1182442,2017-06-17 00:00:00,2017-06-17 14:16:36,OUT,TRN,ABDRCT,Aberdare County Court,FMI,Feltham,Category Change
1182442.2,1182442,2024-10-22 00:00:00,2024-10-22 10:57:37,OUT,TAP,WLI,Wayland,WSI,Wormwood Scrubs,Outside Hospital Attendance
1182442.3,1182442,2018-10-22 00:00:00,2018-10-22 17:37:18,OUT,TAP,735096,Bexleyheath Probation Office,778998,West Bromwich Probation Office,Outside Hospital Attendance
1182442.4,1182442,2021-01-18 00:00:00,2021-01-18 13:39:56,IN,REL,735096,Bexleyheath Probation Office,DWI,Downview,Release on License
1158465.1,1158465,2018-09-14 00:00:00,2018-09-14 06:40:31,IN,TAP,DWI,Downview,ASP005,North Bristol Probation Centre,Outside Hospital Attendance
1158465.2,1158465,2022-01-29 00:00:00,2022-01-29 08:39:02,IN,ADM,LLI,Long Lartin,EXI,Exeter,Initial Admission
1158465.3,1158465,2021-01-01 00:00:00,2021-01-01 13:48:37,IN,REL,WSI,Wormwood Scrubs,BXI,Brixton,Release to Immigration
1173292.1,1173292,2018-02-26 00:00:00,2018-02-26 02:27:41,OUT,CRT,FEI,Fosse Way,DWI,Downview,Remand Hearing
1173292.2,1173292,2022-09-30 00:00:00,2022-09-30 06:25:18,OUT,ADM,BZI,Bronzefield,ALTRCT,Altrincham County Court,Initial Admission
1173923.1,1173923,2017-08-02 00:00:00,2017-08-02 19:26:27,OUT,REL,NULL,,ABRYYC,Aberystwyth Youth Court,End of Sentence
1173923.2,1173923,2023-06-03 00:00:00,2023-06-03 10:02:39,IN,TAP,ALPHA,Alpha Hospital,770452,LEELAND HOUSE,Temporary Transfer
1173923.3,1173923,2019-02-24 00:00:00,2019-02-24 13:45:57,OUT,ADM,WCI,Winchester,PRI,Parc,Initial Admission
1173923.4,1173923,2018-04-15 00:00:00,2018-04-15 17:30:54,IN,TAP,BFI,Bedford,WLI,Wayland,Outside Hospital Attendance
1199963.1,1199963,2016-01-26 00:00:00,2016-01-26 12:07:39,OUT,CRT,HCI,Huntercombe,DGI,Dovegate,Remand Hearing
1199963.2,1199963,2023-05-12 00:00:00,2023-05-12 11:31:15,OUT,ADM,TCI,Thorn Cross,OUT,OUTSIDE,Initial Admission
1181831.1,1181831,2020-03-19 00:00:00,2020-03-19 11:17:34,IN,TRN,OUT,OUTSIDE,ABDALE,"Abbey Dale Court, London",Normal Transfer
1126747.1,1126747,2020-11-15 00:00:00,2020-11-15 17:37:02,OUT,TRN,705109,Enfield Probation Office,CFI,Cardiff,Medical Transfer
1126747.2,1126747,2023-06-02 00:00:00,2023-06-02 03:03:04,OUT,TRN,AAAMH1,AAAMH1 Court Mike H2 Test2,NWI,Norwich,Category Change
1191829.1,1191829,2023-08-03 00:00:00,2023-08-03 16:40:24,IN,TAP,SFI,Stafford,HCI,Huntercombe,Temporary Transfer
1191829.2,1191829,2024-09-17 00:00:00,2024-09-17 05:11:57,OUT,TRN,WHI,Woodhill,ASHWTH,Ashworth Hospital,Normal Transfer
1191829.3,1191829,2019-08-25 00:00:00,2019-08-25 08:40:51,IN,TAP,EHI,Standford Hill,ACCRMC,Accrington (Hyndburn) Magistrates Court,Temporary Transfer
1165616.1,1165616,2016-04-22 00:00:00,2016-04-22 16:28:28,OUT,CRT,GNI,Grendon,BNI,Bullingdon,Remand Hearing
1155485.1,1155485,2016-06-20 00:00:00,2016-06-20 09:15:29,OUT,TRN,RSI,Risley,UNKNWN,UNKNOWN LOCATION,Medical Transfer
1155485.2,1155485,2017-04-21 00:00:00,2017-04-21 23:09:57,IN,CRT,CWI,Channings Wood,LEI,Leeds,Remand Hearing
1155485.3,1155485,2021-01-29 00:00:00,2021-01-29 19:55:20,OUT,TRN,ALPHA,Alpha Hospital,BNI,Bullingdon,Normal Transfer
1108349.1,1108349,2022-05-08 00:00:00,2022-05-08 02:06:17,IN,TAP,AMRSYC,Amersham Youth Court,FKI,Frankland,Temporary Transfer
1108349.2,1108349,2016-05-23 00:00:00,2016-05-23 07:41:57,OUT,ADM,778998,West Bromwich Probation Office,ASP012,Bridgwater Probation Centre,Initial Admission
1108349.3,1108349,2021-10-26 00:00:00,2021-10-26 20:10:30,OUT,TRN,RCI,Rochester,FEI,Fosse Way,Category Change
1112116.1,1112116,2025-07-17 00:00:00,2025-07-17 17:01:57,OUT,TRN,SDI,Send,EHI,Standford Hill,Normal Transfer
1112116.2,1112116,2023-03-30 00:00:00,2023-03-30 19:48:21,OUT,TRN,SLI,Swaleside,714662,Sittingbourne Probation Office,Normal Transfer
1112116.3,1112116,2022-09-25 00:00:00,2022-09-25 05:09:11,OUT,TRN,ESI,East Sutton Park,DTI,Deerbolt,Normal Transfer
1122337.1,1122337,2023-03-07 00:00:00,2023-03-07 13:20:14,OUT,TAP,FHI,Foston Hall,ACTNCC,Acton Crown Court,Temporary Transfer
1122337.2,1122337,2019-11-16 00:00:00,2019-11-16 18:51:06,OUT,CRT,SNARCC,Snaresbrook Crown Court,HLI,Hull,Remand Hearing
1157442.1,1157442,2018-03-18 00:00:00,2018-03-18 03:34:11,OUT,REL,RHI,Rye Hill,NULL,,End of Sentence
1178758.1,1178758,2021-09-30 00:00:00,2021-09-30 02:46:50,OUT,CRT,DWI,Downview,CWI,Channings Wood,Remand Hearing
1178758.2,1178758,2024-12-03 00:00:00,2024-12-03 05:11:35,OUT,ADM,SHI,Stoke Heath,RSI,Risley,Initial Admission
1178758.3,1178758,2015-12-25 00:00:00,2015-12-25 02:00:49,OUT,CRT,UNKNWN,UNKNOWN LOCATION,770452,LEELAND HOUSE,Court Appearance
1178758.4,1178758,2024-02-28 00:00:00,2024-02-28 14:06:26,IN,TRN,AAAAA1,AA Mike H Crown Court,VEI,The Verne,Medical Transfer
1104015.1,1104015,2021-09-07 00:00:00,2021-09-07 06:37:26,OUT,ADM,UNKNWN,UNKNOWN LOCATION,SFI,Stafford,Immigration Admission
1104015.2,1104015,2024-04-13 00:00:00,2024-04-13 17:26:37,OUT,CRT,AAAMH2,AAA Mike H Testing,ABRYCT,Aberystwyth County Court,Court Appearance
1104015.3,1104015,2018-02-21 00:00:00,2018-02-21 02:18:27,IN,CRT,SWI,Swansea,MDI,Moorland,Court Appearance
1142274.1,1142274,2021-06-30 00:00:00,2021-06-30 11:58:05,OUT,CRT,LEI,Leeds,KVI,Kirklevington Grange,Court Appearance
1142274.2,1142274,2016-05-02 00:00:00,2016-05-02 17:15:37,OUT,TRN,ABDALE,"Abbey Dale Court, London",ALDRMC,Aldershot (Nort East Hampshire) Magistrates,Category Change
1142274.3,1142274,2018-10-14 00:00:00,2018-10-14 01:27:11,IN,TAP,NULL,,WII,Warren Hill,Temporary Transfer
1142274.4,1142274,2018-03-20 00:00:00,2018-03-20 05:19:03,IN,CRT,770452,LEELAND HOUSE,NWI,Norwich,Remand Hearing
1123606.1,1123606,2019-02-28 00:00:00,2019-02-28 09:54:18,OUT,TAP,OUT,OUTSIDE,ANI,Aldington (HMP),Outside Hospital Attendance
1123606.2,1123606,2018-08-03 00:00:00,2018-08-03 20:29:22,IN,TRN,FBI,Forest Bank,NULL,,Normal Transfer
1123606.3,1123606,2025-02-28 00:00:00,2025-02-28 10:02:35,IN,ADM,OUT,OUTSIDE,WYI,Wetherby,Initial Admission
1184884.1,1184884,2021-02-25 00:00:00,2021-02-25 21:27:08,IN,TAP,781940,Croydon Probation Office,ASHFCT,Ashford County Court,Outside Hospital Attendance
1184884.2,1184884,2017-04-27 00:00:00,2017-04-27 10:02:57,IN,REL,WRI,Whitemoor,UNKNWN,UNKNOWN LOCATION,Release on License
1184884.3,1184884,2019-02-20 00:00:00,2019-02-20 20:06:56,IN,CRT,ASP001,North Somerset Courthouse Probation,ACCRMC,Accrington (Hyndburn) Magistrates Court,Court Appearance
1188847.1,1188847,2023-12-01 00:00:00,2023-12-01 22:14:33,OUT,REL,MHI,Morton Hall,AAAAA1,AA Mike H Crown Court,Release on License
1150412.1,1150412,2019-11-27 00:00:00,2019-11-27 09:40:43,IN,REL,OUT,OUTSIDE,PVI,Pentonville,Release to Immigration
1109477.1,1109477,2017-11-17 00:00:00,2017-11-17 16:17:18,OUT,TAP,PRI,Parc,UNKNWN,UNKNOWN LOCATION,Temporary Transfer
1109477.2,1109477,2024-03-27 00:00:00,2024-03-27 06:31:43,IN,ADM,LEI,Leeds,693103,Kingston & Richmond Probation Office,Immigration Admission
1163525.1,1163525,2016-07-13 00:00:00,2016-07-13 18:41:56,OUT,REL,UNKNWN,UNKNOWN LOCATION,COACD,Court Of Appeal Criminal Division,End of Sentence
1163525.2,1163525,2016-08-04 00:00:00,2016-08-04 08:11:39,IN,TRN,ASP017,Staple Hill Police St. Prolific Off Unit,MSI,Maidstone,Category Change
1163525.3,1163525,2023-10-05 00:00:00,2023-10-05 16:17:38,OUT,TRN,TCI,Thorn Cross,DAI,Dartmoor,Category Change
1126927.1,1126927,2019-08-15 00:00:00,2019-08-15 08:43:09,OUT,TAP,ARDEN,Arden Leigh MSU,SFI,Stafford,Outside Hospital Attendance
1126927.2,1126927,2016-10-22 00:00:00,2016-10-22 18:13:55,OUT,ADM,LFI,Lancaster Farms,ABRYYC,Aberystwyth Youth Court,Initial Admission
1126927.3,1126927,2018-12-19 00:00:00,2018-12-19 18:48:07,IN,TAP,714662,Sittingbourne Probation Office,ACTNCC,Acton Crown Court,Outside Hospital Attendance
1149191.1,1149191,2021-12-04 00:00:00,2021-12-04 21:41:27,OUT,ADM,FHI,Foston Hall,WCI,Winchester,Initial Admission
1152132.1,1152132,2022-08-03 00:00:00,2022-08-03 10:51:40,IN,REL,COACD,Court Of Appeal Criminal Division,OUT,OUTSIDE,End of Sentence
1152132.2,1152132,2018-07-22 00:00:00,2018-07-22 09:07:02,IN,CRT,DAI,Dartmoor,ABDRMC,Aberdare Mc,Remand Hearing
1152132.3,1152132,2018-06-12 00:00:00,2018-06-12 22:49:29,IN,REL,WWI,Wandsworth,SDI,Send,End of Sentence
1139035.1,1139035,2018-09-23 00:00:00,2018-09-23 11:49:56,OUT,ADM,ALI,Albany (HMP),KVI,Kirklevington Grange,Initial Admission
1139035.2,1139035,2019-03-23 00:00:00,2019-03-23 22:28:39,IN,REL,ESI,East Sutton Park,EYI,Elmley,Release on License
1191409.1,1191409,2016-02-29 00:00:00,2016-02-29 04:47:11,OUT,ADM,ASP017,Staple Hill Police St. Prolific Off Unit,SNARCC,Snaresbrook Crown Court,Initial Admission
1191409.2,1191409,2023-12-26 00:00:00,2023-12-26 11:21:30,IN,CRT,SDI,Send,ALPHHO,Alpha Hospitals Sheffield,Court Appearance
1110578.1,1110578,2017-09-27 00:00:00,2017-09-27 12:17:21,IN,CRT,LEI,Leeds,SKI,Stocken,Court Appearance
1110578.2,1110578,2022-05-22 00:00:00,2022-05-22 22:45:45,OUT,TRN,AAAAA1,AA Mike H Crown Court,CFI,Cardiff,Category Change
1117022.1,1117022,2015-10-14 00:00:00,2015-10-14 04:50:12,IN,CRT,770452,LEELAND HOUSE,AAAMH2,AAA Mike H Testing,Court Appearance
1117022.2,1117022,2024-03-08 00:00:00,2024-03-08 09:16:57,IN,CRT,NULL,,706931,Plymouth Probation Centre,Remand Hearing
1117022.3,1117022,2018-11-07 00:00:00,2018-11-07 09:22:56,OUT,CRT,DHI,Drake Hall,ASP012,Bridgwater Probation Centre,Remand Hearing
1197011.1,1197011,2020-11-10 00:00:00,2020-11-10 05:01:45,OUT,REL,AAAAA1,AA Mike H Crown Court,ASP005,North Bristol Probation Centre,End of Sentence
1197011.2,1197011,2016-11-19 00:00:00,2016-11-19 00:12:54,OUT,REL,ACI,Altcourse,LHI,Lindholme,Release to Immigration
1168608.1,1168608,2020-11-20 00:00:00,2020-11-20 07:59:14,IN,CRT,WWI,Wandsworth,ASP006,Weston-super-Mare Probation Centre,Court Appearance
1168608.2,1168608,2022-08-28 00:00:00,2022-08-28 10:08:27,IN,ADM,BLI,Bristol,735096,Bexleyheath Probation Office,Immigration Admission
1168608.3,1168608,2021-07-16 00:00:00,2021-07-16 09:12:19,OUT,REL,AMRSYC,Amersham Youth Court,EWI,Eastwood Park,End of Sentence
1121394.1,1121394,2022-07-06 00:00:00,2022-07-06 13:31:53,OUT,TAP,NULL,,SNI,Swinfen Hall,Outside Hospital Attendance
1103060.1,1103060,2017-10-11 00:00:00,2017-10-11 23:55:24,IN,TRN,FDI,Ford,ABRYMC,Aberystwyth Magistrates Court,Category Change
1103060.2,1103060,2025-03-22 00:00:00,2025-03-22 12:10:26,OUT,TAP,HDI,Hatfield,SNI,Swinfen Hall,Outside Hospital Attendance
1103060.3,1103060,2025-01-12 00:00:00,2025-01-12 10:59:25,OUT,REL,PVI,Pentonville,714662,Sittingbourne Probation Office,Release to Immigration
1103060.4,1103060,2021-01-17 00:00:00,2021-01-17 15:02:08,IN,TAP,BRI,Bure,DWI,Downview,Temporary Transfer
1167612.1,1167612,2022-08-04 00:00:00,2022-08-04 00:14:18,OUT,REL,ACI,Altcourse,DAI,Dartmoor,Release on License
1167612.2,1167612,2025-01-05 00:00:00,2025-01-05 16:45:53,OUT,ADM,NULL,,LWI,Lewes,Immigration Admission
1167612.3,1167612,2020-11-10 00:00:00,2020-11-10 02:20:22,OUT,ADM,DNI,Doncaster,WDI,Wakefield,Immigration Admission
1197659.1,1197659,2016-02-01 00:00:00,2016-02-01 01:04:34,IN,ADM,RSI,Risley,ANDVMC,Andover Mc,Initial Admission
1163163.1,1163163,2025-01-18 00:00:00,2025-01-18 07:49:16,OUT,REL,ALTNYC,Alton Youth Court,ABDALE,"Abbey Dale Court, London",Release on License
1163163.2,1163163,2016-03-18 00:00:00,2016-03-18 10:25:36,IN,REL,DWI,Downview,ALNWMC,Alnwick Mc,Release to Immigration
1153828.1,1153828,2023-03-01 00:00:00,2023-03-01 16:25:40,OUT,TAP,ALNWMC,Alnwick Mc,ASP012,Bridgwater Probation Centre,Temporary Transfer
1123207.1,1123207,2019-09-18 00:00:00,2019-09-18 07:06:00,IN,REL,735096,Bexleyheath Probation Office,MDI,Moorland,End of Sentence
1123207.2,1123207,2019-04-15 00:00:00,2019-04-15 23:27:37,IN,ADM,LPI,Liverpool,HGHBMC,Highbury Corner Magistrates Court,Immigration Admission
1123207.3,1123207,2021-03-23 00:00:00,2021-03-23 01:49:20,IN,CRT,ACCRYC,Accrington (Hyndburn) Youth Court,754134,WESTON-SUPER-MARE Probation Centre,Court Appearance
1123207.4,1123207,2023-07-03 00:00:00,2023-07-03 05:18:48,IN,REL,ALTRCT,Altrincham County Court,ASHTMC,Tameside (Ashton under Lyne) Magistrates,End of Sentence
1132641.1,1132641,2023-02-05 00:00:00,2023-02-05 23:34:29,IN,TAP,HEI,Hewell,ALPHHO,Alpha Hospitals Sheffield,Outside Hospital Attendance
1132641.2,1132641,2016-03-06 00:00:00,2016-03-06 20:25:50,IN,CRT,754990,Littlehampton Probation Office,PFI,Peterborough (Female),Remand Hearing
1132641.3,1132641,2016-04-01 00:00:00,2016-04-01 20:34:41,IN,CRT,795760,DTTO NOTTINGHILL GATE,ANI,Aldington (HMP),Court Appearance
1175083.1,1175083,2018-01-14 00:00:00,2018-01-14 06:21:47,IN,CRT,AGI,Askham Grange,LLI,Long Lartin,Court Appearance
1175083.2,1175083,2018-11-28 00:00:00,2018-11-28 01:42:59,IN,REL,NULL,,OUT,OUTSIDE,End of Sentence
1175083.3,1175083,2020-05-24 00:00:00,2020-05-24 12:27:23,IN,CRT,BSI,Brinsford,LFI,Lancaster Farms,Court Appearance
1135339.1,1135339,2017-12-07 00:00:00,2017-12-07 11:58:30,OUT,ADM,696575,BOURNEMOUTH Probation Centre,TRURCC,Truro Crown Court,Initial Admission
1135339.2,1135339,2018-01-27 00:00:00,2018-01-27 23:28:49,OUT,TRN,CKI,Cookham Wood,AAAMH2,AAA Mike H Testing,Category Change
1135339.3,1135339,2017-02-21 00:00:00,2017-02-21 10:17:13,IN,CRT,LLI,Long Lartin,721844,NELSON Probation Office,Court Appearance
1135339.4,1135339,2022-03-18 00:00:00,2022-03-18 08:59:36,OUT,CRT,LCI,Leicester,NULL,,Remand Hearing
1197531.1,1197531,2019-09-15 00:00:00,2019-09-15 11:02:15,IN,TRN,ABRYMC,Aberystwyth Magistrates Court,OUT,OUTSIDE,Category Change
1197531.2,1197531,2016-03-07 00:00:00,2016-03-07 06:50:36,OUT,TAP,UNKNWN,UNKNOWN LOCATION,AMRSMC,Amersham Mc,Temporary Transfer
1197531.3,1197531,2016-07-13 00:00:00,2016-07-13 07:26:51,OUT,CRT,ACCRMC,Accrington (Hyndburn) Magistrates Court,ALPHA,Alpha Hospital,Court Appearance
1197531.4,1197531,2023-11-19 00:00:00,2023-11-19 22:25:18,IN,ADM,FBI,Forest Bank,ANDVMC,Andover Mc,Initial Admission
1174481.1,1174481,2017-11-16 00:00:00,2017-11-16 06:46:24,IN,TRN,WCI,Winchester,PBI,Peterborough (Male),Category Change
1174481.2,1174481,2025-05-09 00:00:00,2025-05-09 15:11:07,IN,TAP,FSI,Featherstone,FWI,Five Wells,Temporary Transfer
1174481.3,1174481,2020-10-25 00:00:00,2020-10-25 03:09:42,IN,TAP,ASHWTH,Ashworth Hospital,HEI,Hewell,Temporary Transfer
1174481.4,1174481,2017-02-22 00:00:00,2017-02-22 09:35:24,IN,TAP,OUT,OUTSIDE,CWI,Channings Wood,Outside Hospital Attendance
1152956.1,1152956,2018-07-09 00:00:00,2018-07-09 10:51:44,IN,REL,OUT,OUTSIDE,WNI,Werrington,Release on License
1152956.2,1152956,2019-03-12 00:00:00,2019-03-12 07:31:57,OUT,CRT,ALNWYC,Alnwick Youth Court,ALTNYC,Alton Youth Court,Court Appearance
1138032.1,1138032,2022-10-17 00:00:00,2022-10-17 00:25:42,IN,REL,PVI,Pentonville,SHI,Stoke Heath,Release on License
1110208.1,1110208,2019-04-05 00:00:00,2019-04-05 14:12:13,OUT,TAP,FHI,Foston Hall,ANTCC1,Antrim Crown Court,Temporary Transfer
1110208.2,1110208,2022-03-31 00:00:00,2022-03-31 17:05:41,OUT,ADM,ASHWTH,Ashworth Hospital,FYI,Feltham A,Immigration Admission
1110208.3,1110208,2024-07-25 00:00:00,2024-07-25 17:17:47,IN,REL,ASP010,Wells Probation Centre,LCI,Leicester,Release to Immigration
1110208.4,1110208,2020-11-26 00:00:00,2020-11-26 18:31:38,OUT,ADM,GNI,Grendon,AMMNYC,Ammanford Youth Court,Immigration Admission
1127952.1,1127952,2021-08-06 00:00:00,2021-08-06 22:16:19,OUT,REL,NULL,,NSI,North Sea Camp,End of Sentence
1127952.2,1127952,2020-03-01 00:00:00,2020-03-01 17:24:41,IN,CRT,724559,Woolwich Probation Office,OUT,OUTSIDE,Remand Hearing
1127952.3,1127952,2015-11-14 00:00:00,2015-11-14 22:41:49,OUT,TRN,FNI,Full Sutton,ABDSUM,Aberdeen Sheriff's Court (ABDSHF),Normal Transfer
1127952.4,1127952,2020-06-18 00:00:00,2020-06-18 08:56:35,IN,ADM,ALI,Albany (HMP),795760,DTTO NOTTINGHILL GATE,Initial Admission
1144920.1,1144920,2023-08-03 00:00:00,2023-08-03 14:24:25,IN,REL,PFI,Peterborough (Female),DTI,Deerbolt,Release on License
1144920.2,1144920,2017-10-27 00:00:00,2017-10-27 01:03:55,OUT,CRT,BZI,Bronzefield,NWI,Norwich,Remand Hearing
1166752.1,1166752,2021-08-26 00:00:00,2021-08-26 10:14:41,IN,TAP,ACI,Altcourse,721844,NELSON Probation Office,Outside Hospital Attendance
1166752.2,1166752,2023-12-01 00:00:00,2023-12-01 19:04:41,IN,ADM,701109,Wallsend Probation Office,ASHFCT,Ashford County Court,Immigration Admission
1166752.3,1166752,2019-06-15 00:00:00,2019-06-15 06:49:47,OUT,TAP,SWI,Swansea,ASP015,Bath Prolific Offender Unit,Temporary Transfer
1166752.4,1166752,2019-01-25 00:00:00,2019-01-25 17:58:18,OUT,CRT,AGI,Askham Grange,754134,WESTON-SUPER-MARE Probation Centre,Remand Hearing
1126222.1,1126222,2023-05-03 00:00:00,2023-05-03 02:34:50,IN,TAP,BAI,Belmarsh,NMI,Nottingham,Outside Hospital Attendance
1126222.2,1126222,2022-09-03 00:00:00,2022-09-03 14:13:56,OUT,CRT,ALI,Albany (HMP),HHI,Holme House,Court Appearance
1126222.3,1126222,2018-07-11 00:00:00,2018-07-11 03:11:29,IN,ADM,ASHWTH,Ashworth Hospital,AMRSMC,Amersham Mc,Initial Admission
1126222.4,1126222,2025-05-22 00:00:00,2025-05-22 12:56:41,OUT,TRN,ASI,Ashfield,FSI,Featherstone,Normal Transfer
1175066.1,1175066,2025-02-02 00:00:00,2025-02-02 13:22:57,IN,ADM,721844,NELSON Probation Office,ARDEN,Arden Leigh MSU,Immigration Admission
1175066.2,1175066,2018-07-09 00:00:00,2018-07-09 19:29:34,OUT,TRN,UNKNWN,UNKNOWN LOCATION,PVI,Pentonville,Normal Transfer
1175066.3,1175066,2018-06-01 00:00:00,2018-06-01 12:08:06,OUT,REL,739917,LINCOLN Probation Office,WMI,Wymott,Release on License
1189685.1,1189685,2020-04-02 00:00:00,2020-04-02 06:42:54,OUT,REL,754990,Littlehampton Probation Office,HII,Hindley,End of Sentence
1188650.1,1188650,2023-02-09 00:00:00,2023-02-09 20:12:28,IN,ADM,SPI,Spring Hill,BAI,Belmarsh,Immigration Admission
1188650.2,1188650,2020-07-02 00:00:00,2020-07-02 03:16:14,OUT,CRT,701109,Wallsend Probation Office,FNI,Full Sutton,Remand Hearing
1188650.3,1188650,2023-03-11 00:00:00,2023-03-11 19:35:27,OUT,REL,IWI,Isle of Wight,AMERSH,Amersham General,End of Sentence
1188650.4,1188650,2025-05-23 00:00:00,2025-05-23 02:32:47,IN,CRT,MHI,Morton Hall,FSI,Featherstone,Court Appearance
1149443.1,1149443,2020-03-20 00:00:00,2020-03-20 01:36:21,OUT,TAP,ALTNMC,Alton Mc,ABDALE,"Abbey Dale Court, London",Outside Hospital Attendance
1149443.2,1149443,2025-07-10 00:00:00,2025-07-10 12:51:40,OUT,ADM,724648,Sheerness Probation Office,BLI,Bristol,Immigration Admission
1149443.3,1149443,2025-05-29 00:00:00,2025-05-29 07:25:05,OUT,TAP,STI,Styal,FDI,Ford,Temporary Transfer
1157764.1,1157764,2023-06-13 00:00:00,2023-06-13 05:44:31,IN,ADM,DMI,Durham,ASHEHO,Ashen Hill/Southview,Initial Admission
